"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"622","1168000000","95","서울특별시","강남구","수서중학교 운동장","1168011500","1168075000","서울특별시 강남구 광평로59길 57(수서동)","2728","127.102691","37.490760","209081.651770","543483.580993"
"623","1168000000","106","서울특별시","강남구","압구정고등학교 운동장","1168011000","1168054500","서울특별시 강남구 압구정로39길 20(압구정동)","5903","127.032781","37.530750","202897.488991","547917.525827"
"624","1120000000","36","서울특별시","성동구","광희중학교 운동장","1120010800","1120058000","서울특별시 성동구 독서당로62길 46(응봉동)","3927","127.034603","37.551478","203057.671064","550218.065596"
"625","1120000000","44","서울특별시","성동구","옥정초등학교 운동장","1120011300","1120064500","서울특별시 성동구 한림말길 43(옥수동)","2006","127.015792","37.541685","201395.606373","549130.805754"
"626","1144000000","88","서울특별시","마포구","삼개어린이공원","1144010400","1144059000","서울특별시 마포구 토정로37길 12(도화동)","2314","126.945191","37.540662","195156.141007","549018.463446"
"627","1156000000","65","서울특별시","영등포구","서강어린이공원","1156010900","1156053000","서울특별시 영등포구 영등포동8가 28","1811.6","126.905887","37.525877","191680.899150","547380.341460"
"628","1120000000","37","서울특별시","성동구","응봉동둔치 체육공원","1120010800","1120058000","서울특별시 성동구 응봉동 237-1","34800","127.037256","37.551712","203292.145763","550244.168813"
"629","1138000000","66","서울특별시","은평구","불광어린이공원","1138010300","1138052000","서울특별시 은평구 불광동 236-5","570","126.931435","37.616373","193946.552603","557422.401183"
"630","1111000000","29","서울특별시","종로구","감나무골공원","1111018300","1111056000","서울특별시 종로구 평창동 495-4","2507","126.970316","37.612759","197379.158158","557019.410003"
"631","1168000000","30","서울특별시","강남구","역삼초등학교 운동장","1168010100","1168064000","서울특별시 강남구 강남대로66길 21(역삼동)","2650","127.032734","37.492636","202894.825383","543687.343229"
"632","1162000000","48","서울특별시","관악구","사당초등학교 운동장","1162010300","1162063000","서울특별시 관악구 남현4길 51(남현동)","11638","126.974396","37.474147","197735.184261","541635.106351"
"633","1162000000","54","서울특별시","관악구","남서울중학교 운동장","1162010200","1162076500","서울특별시 관악구 남부순환로172길 97(신림동)","9960","126.921476","37.481857","193054.811310","542493.364378"
"634","1111000000","12","서울특별시","종로구","서울농학교 운동장","1111010200","1111051500","서울특별시 종로구 필운대로 103(신교동)","4144","126.969115","37.584420","197272.024989","553874.214734"
"635","1111000000","30","서울특별시","종로구","참샘골공원","1111018300","1111056000","서울특별시 종로구 평창동 470","2585","126.974614","37.615101","197758.683610","557279.231553"
"636","1111000000","42","서울특별시","종로구","원서공원","1111014900","1111060000","서울특별시 종로구 창덕궁길 19(원서동)","767","126.988655","37.578280","198997.837911","553192.258022"
"637","1162000000","50","서울특별시","관악구","군인아파트 어린이공원","1162010300","1162063000","서울특별시 관악구 남현동 602-143","817","126.978956","37.471833","198138.464242","541378.193986"
"638","1162000000","56","서울특별시","관악구","신림고등학교 운동장","1162010200","1162076500","서울특별시 관악구 문성로 119(신림동)","6386","126.917239","37.478363","192679.716097","542105.884168"
"639","1162000000","62","서울특별시","관악구","난우중학교 운동장","1162010200","1162077500","서울특별시 관악구 난곡로16길 32(신림동)","2770","126.922534","37.466686","193146.960295","540809.512887"
"640","1162000000","68","서울특별시","관악구","신림초등학교 운동장","1162010200","1162065500","서울특별시 관악구 문성로28길 31(신림동)","4252","126.927498","37.477553","193587.031490","542015.265811"
"641","1150000000","114","서울특별시","강서구","꿈돌이 어린이공원","1150010300","1150059000","서울특별시 강서구 화곡로 234(화곡동)","1549","126.845362","37.545908","186334.473290","549610.538696"
"642","1150000000","118","서울특별시","강서구","한광고등학교 운동장","1150010300","1150054000","서울특별시 강서구 화곡동 488-3","2652","126.858176","37.538665","187465.615148","548804.901999"
"643","1138000000","27","서울특별시","은평구","연신중학교 운동장","1138010300","1138053000","서울특별시 은평구 연서로33길 16-32 (불광동)","5635","126.925261","37.623180","193402.056196","558178.250466"
"644","1130500000","44","서울특별시","강북구","수유일공원(삼각산공원)","1130510300","1130561000","서울특별시 강북구 수유동 605-399","2459","127.017267","37.630439","201524.199650","558981.447698"
"645","1144000000","76","서울특별시","마포구","물빛문화공원","1144012700","1144074000","서울특별시 마포구 상암동 1608","3014","126.893142","37.580133","190561.148137","553403.230668"
"646","1144000000","81","서울특별시","마포구","서교어린이공원","1144012000","1144066000","서울특별시 마포구 양화로11길 21(서교동)","1417","126.915428","37.551859","192526.847485","550263.163288"
"647","1144000000","90","서울특별시","마포구","토정어린이공원","1144010500","1144059000","서울특별시 마포구 용강동 508-3","1965","126.943462","37.540846","195003.326550","549039.022166"
"648","1156000000","67","서울특별시","영등포구","평화어린이공원","1156011000","1156054000","서울특별시 영등포구 63로 45(여의도동, 여의도시범아파트)","1036","126.938256","37.521155","194541.801996","546853.828393"
"649","1150000000","127","서울특별시","강서구","명덕여자고등학교 운동장","1150010600","1150061100","서울특별시 강서구 강서로47길 34-10 (내발산동)","6399","126.834339","37.554526","185362.016103","550568.785278"
"650","1150000000","130","서울특별시","강서구","공항중학교 운동장","1150010800","1150062000","서울특별시 강서구 방화대로 241(공항동)","3294","126.815064","37.562500","183660.546764","551456.900153"
"651","1144000000","77","서울특별시","마포구","휴암문화공원","1144012700","1144074000","서울특별시 마포구 월드컵북로 501(상암동, 상암월드컵파크9단지)","5137","126.878715","37.583493","189287.253312","553777.790506"
"652","1138000000","45","서울특별시","은평구","역말어린이공원","1138010800","1138062500","서울특별시 은평구 갈현로14길 32(역촌동)","944","126.914100","37.606813","192415.080985","556362.616010"
"653","1156000000","54","서울특별시","영등포구","당산서중학교 운동장","1156011500","1156056000","서울특별시 영등포구 당산로41길 12(당산동5가)","4640","126.898602","37.531952","191037.679429","548055.265064"
"654","1130500000","50","서울특별시","강북구","하늘어린이공원","1130510100","1130553400","서울특별시 강북구 미아동 791-3853","3268","127.012984","37.624575","201146.196489","558330.598006"
"655","1141000000","33","서울특별시","서대문구","가재울어린이공원","1141012000","1141069000","서울특별시 서대문구 남가좌동 385-2","9125","126.919400","37.573000","192879.852724","552609.285451"
"656","1141000000","45","서울특별시","서대문구","은가어린이공원","1141011900","1141071000","서울특별시 서대문구 북가좌동 3-39","1312","126.919469","37.582718","192886.881692","553687.910201"
"1025","1138000000","54","서울특별시","은평구","진관초등학교 운동장","1138011400","1138069000","서울특별시 은평구 진관4로 78-16 (진관동)","1830","126.929288","37.645112","193759.384401","560612.243912"
"1026","1130500000","55","서울특별시","강북구","삼각산고등학교 운동장","1130510100","1130557500","서울특별시 강북구 삼양로19길 40(미아동)","1572","127.020490","37.615661","201809.048961","557341.309693"
"1027","1159000000","46","서울특별시","동작구","노들나루공원","1159010400","1159051000","서울특별시 동작구 노량진로 247(본동)","44580","126.954821","37.513578","196005.729237","546012.043312"
"1028","1144000000","56","서울특별시","마포구","마포어린이공원","1144010700","1144058500","서울특별시 마포구 마포대로4다길 30(마포동)","1193","126.943800","37.535800","195032.863361","548478.959958"
"1029","1168000000","96","서울특별시","강남구","세종고등학교 운동장","1168011500","1168075000","서울특별시 강남구 광평로51길 36(수서동)","7800","127.102621","37.489933","209075.501896","543391.764555"
"1030","1168000000","100","서울특별시","강남구","신구중학교 운동장","1168010700","1168054500","서울특별시 강남구 압구정로36길 17(신사동)","6332","127.032216","37.526757","202847.721662","547474.334275"
"1031","1144000000","66","서울특별시","마포구","양화진역사공원","1144012200","1144068000","서울특별시 마포구 토정로 2(합정동)","2000","126.911300","37.545700","192161.444892","549579.952506"
"1032","1162000000","26","서울특별시","관악구","신봉초등학교 운동장","1162010100","1162061500","서울특별시 관악구 양녕로6나길 1(봉천동)","3860","126.948816","37.485050","195473.114342","542846.128070"
"1033","1138000000","52","서울특별시","은평구","신도초등학교 운동장","1138011400","1138069000","서울특별시 은평구 진관1로 77-23 (진관동)","1583","126.929020","37.632566","193734.659355","559219.778172"
"1034","1138000000","58","서울특별시","은평구","시루뫼어린이공원","1138011000","1138064000","서울특별시 은평구 증산로5길 13(증산동)","852","126.906533","37.582863","191744.275677","553705.009789"
"1035","1165000000","54","서울특별시","서초구","파랑새어린이공원","1165010700","1165057000","서울특별시 서초구 신반포로15길 28(반포동)","4581","126.995185","37.505127","199574.254426","545073.164422"
"1036","1165000000","70","서울특별시","서초구","가꿀공원","1165010100","1165053000","서울특별시 서초구 방배동 859-1","795","126.987571","37.487972","198900.779327","543169.278860"
"1037","1117000000","60","서울특별시","용산구","이촌한우리공원","1117012900","1117063000","서울특별시 용산구 이촌동 437","4325","126.981345","37.517624","198350.767359","546460.346835"
"1038","1168000000","52","서울특별시","강남구","대치초등학교 운동장","1168010600","1168060000","서울특별시 강남구 양재천로 363(대치동)","7800","127.062144","37.490960","205495.770328","543502.585503"
